SYMBOL_CODE,COMPANY_NAME,SYMBOL_NAME,IndexName,SECTOR_NAME,INDUSTRY,INSTRUMENT
541302,Dhruv Consultancy Services Limited,DHRUV,,Services,Services,Equity
541303,Akshar Spintex Limited,AKSHAR,,Consumer Discretionary,Textiles,Equity
541304,Indo US Bio-Tech Limited,INDOUS,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
541309,ICICI Prudential Mutual Fund,IPRU3095,,-,-,Equity
541310,ICICI Prudential Mutual Fund,IPRU3096,,-,-,Equity
541311,ICICI Prudential Mutual Fund,IPRU9297,,-,-,Equity
541312,ICICI Prudential Mutual Fund,IPRU9298,,-,-,Equity
541313,ICICI Prudential Mutual Fund,BSE500IETF,,-,-,Equity
541337,Milestone Furniture Limited,MILEFUR,,Consumer Discretionary,Consumer Durables,Equity
541338,U. H. ZAVERI LIMITED,UHZAVERI,,Consumer Discretionary,Consumer Durables,Equity
541341,Kotak Mahindra Mutual Fund,KTKIND5RG,,-,-,Equity
541343,Kotak Mahindra Mutual Fund,KTKIND5RD,,-,-,Equity
541345,Kotak Mahindra Mutual Fund,KTKIND5DG,,-,-,Equity
541346,Kotak Mahindra Mutual Fund,KTKIND5DD,,-,-,Equity
541347,Parvati Sweetners and Power Ltd.,PARVATI,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
541352,Megastar Foods Limited,MEGASTAR,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
541353,Innovators Facade Systems Limited,INNOVATORS,,Industrials,Capital Goods,Equity
541358,UNIFINZ CAPITAL INDIA LIMITED,UCIL,,Financial Services,Financial Services,Equity
541400,ZIM Laboratories Limited,ZIMLAB,,Healthcare,Healthcare,Equity
541401,Arihant Institute Limited,ARIHANTINS,,Consumer Discretionary,Consumer Services,Equity
541402,Affordable Robotic & Automation Limited,AFFORDABLE,,Industrials,Capital Goods,Equity
541418,NAKODA GROUP OF INDUSTRIES LIMITED,NGIL,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
541444,Palm Jewels Limited,PALMJEWELS,,Services,Services,Equity
541445,Waa Solar Limited,WAA,,Utilities,Power,Equity
541485,McLeod Russel India Limited,MCLEODBBPH,,-,-,Equity
541503,Unick Fix-A- Form and Printers Limited,UNICK,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
541545,TALWALKARS HEALTHCLUBS LIMITED,TALWGYM,,Consumer Discretionary,Consumer Services,Equity
541546,GAYATRI HIGHWAYS LTD,GAYAHWS,,Services,Services,Equity
541601,Rajnish Wellness Limited,RAJNISH,,Healthcare,Healthcare,Equity
541627,Gujarat Winding Systems Limited,GUJWIND,,Commodities,Forest Materials,Equity
541633,Sophia Traexpo Limited,STRAEXPO,,Commodities,Forest Materials,Equity
541634,Raw Edge Industrial Solutions Limited,RAWEDGE,,Commodities,Metals & Mining,Equity
541672,ICICI Prudential Mutual Fund,IPRU3143,,-,-,Equity
541673,ICICI Prudential Mutual Fund,IPRU3144,,-,-,Equity
541674,ICICI Prudential Mutual Fund,IPRU9345,,-,-,Equity
541675,ICICI Prudential Mutual Fund,IPRU9346,,-,-,Equity
541676,Tata Mutual Fund,TVF1D,,-,-,Equity
541677,Tata Mutual Fund,TVF1DZ,,-,-,Equity
541678,Tata Mutual Fund,TVF1G,,-,-,Equity
541679,Tata Mutual Fund,TVF1GZ,,-,-,Equity
541700,TCNS Clothing Co. Limited,TCNSBRANDS,,Consumer Discretionary,Textiles,Equity
541701,Supershakti Metaliks Limited,SUPERSHAKT,,Industrials,Capital Goods,Equity
541702,Ashnisha Industries Limited,ASHNI,,Services,Services,Equity
541703,RACONTEUR GLOBAL RESOURCES LIMITED,RACONTEUR,,Consumer Discretionary,Consumer Services,Equity
541725,Bandhan Mutual Fund,IDFCEOS6RG,,-,-,Equity
541726,Bandhan Mutual Fund,IDFCEOS6RD,,-,-,Equity
541727,Bandhan Mutual Fund,IDFCEOS6DG,,-,-,Equity
541728,Bandhan Mutual Fund,IDFCEOS6DD,,-,-,Equity
541730,Music Broadcast Limited,RADIOCITYPH,,-,-,Equity
541735,Vivanta Industries Limited,VIVANTA,,Industrials,Construction,Equity
541741,Fratelli Vineyards Limited,FRATELLI,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
541742,Tata Mutual Fund,TVF2D,,-,-,Equity
541743,Tata Mutual Fund,TVF2DZ,,-,-,Equity
541744,Tata Mutual Fund,TVF2G,,-,-,Equity
541745,Tata Mutual Fund,TVF2GZ,,-,-,Equity
541771,AMIN TANNERY LIMITED,AMINTAN,,Consumer Discretionary,Consumer Durables,Equity
541778,Deep Polymers Limited,DEEP,,Commodities,Chemicals,Equity
541799,Sungold Media and Entertainment Limited,SMEL,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
541804,ICICI Prudential Mutual Fund,IPRU3168,,-,-,Equity
541805,ICICI Prudential Mutual Fund,IPRU3169,,-,-,Equity
541806,ICICI Prudential Mutual Fund,IPRU9370,,-,-,Equity
541807,ICICI Prudential Mutual Fund,IPRU9371,,-,-,Equity
541809,ICICI Prudential Mutual Fund,NEXT50IETF,,-,-,Equity
541865,Add-Shop E-Retail Limited,ASRL,,Consumer Discretionary,Consumer Services,Equity
541879,Kotak Mahindra Mutual Fund,KTKIND7RG,,-,-,Equity
541881,Kotak Mahindra Mutual Fund,KTKIND7RD,,-,-,Equity
541882,Kotak Mahindra Mutual Fund,KTKIND7DG,,-,-,Equity
541884,Kotak Mahindra Mutual Fund,KTKIND7DD,,-,-,Equity
541890,Space Incubatrics Technologies Limited,SPACEINCUBA,,Information Technology,Information Technology,Equity
541929,Synergy Green Industries Limited,SGIL,,Industrials,Capital Goods,Equity
541936,Thyrocare Technologies Limited,THYROBBPH,,-,-,Equity
541945,Ranjeet Mechatronics Limited,RANJEET,,Industrials,Construction,Equity
541967,Sky Gold And Diamonds Limited,SKYGOLD,,Consumer Discretionary,Consumer Durables,Equity
541972,SBI Mutual Fund,SETFSN50,,-,-,Equity
541973,Mac Hotels Limited,MACH,,Consumer Discretionary,Consumer Services,Equity
541983,Innovative Ideals and Services (India) Limited,INNOVATIVE,,Services,Services,Equity
541984,Nippon India Mutual Fund,NIOSAG,,-,-,Equity
541985,Nippon India Mutual Fund,NIOSAD,,-,-,Equity
541986,Nippon India Mutual Fund,NIOSADG,,-,-,Equity
541987,Nippon India Mutual Fund,NIOSADD,,-,-,Equity
541999,GENERA AGRI CORP LTD,GENERAAGRI,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
542002,DEVOTED CONSTRUCTION LIMITED,DCL,,Consumer Discretionary,Realty,Equity
542012,A-1 LIMITED,A1L,,Commodities,Chemicals,Equity
542013,Dolfin Rubbers Limited,DOLFIN,,Consumer Discretionary,Automobile and Auto Components,Equity
542014,TD Power Systems Ltd,TDPOWBBPH,,-,-,Equity
542019,Shubham Polyspin Limited,SHUBHAM,,Consumer Discretionary,Textiles,Equity
542020,AKI India Limited,AKI,,Consumer Discretionary,Consumer Durables,Equity
542025,Sun Retail Limited,SUNRETAIL,,Services,Services,Equity
542034,S. M. Gold Limited,SMGOLD,,Consumer Discretionary,Consumer Durables,Equity
542046,VIVID MERCANTILE LIMITED,VIVIDM,,Consumer Discretionary,Realty,Equity
542057,BCPL Railway Infrastructure Limited,BCPL,,Industrials,Construction,Equity
542090,LMW Limited,LAXMIBBPH,,-,-,Equity
542117,Netripples Software Limited,NETRIPPLES,,Information Technology,Information Technology,Equity
542123,The Phosphate Company Limited,PHOSPHATE,,Commodities,Chemicals,Equity
542131,Mirae Asset Mutual Fund,NIFTYETF,,-,-,Equity
542145,Roni Households Limited,RONI,,Services,Services,Equity
542146,Shree Krishna Infrastructure Limited,SKIFL,,Consumer Discretionary,Realty,Equity
542155,Diksha Greens Limited,DGL,,Services,Services,Equity
542156,ICICI Prudential Mutual Fund,IPRU3218,,-,-,Equity
542158,ICICI Prudential Mutual Fund,IPRU3219,,-,-,Equity
542160,ICICI Prudential Mutual Fund,IPRU9420,,-,-,Equity
542163,ICICI Prudential Mutual Fund,IPRU9421,,-,-,Equity
542168,Oriental Carbon & Chemicals Ltd.,ORIENTBBPH,,-,-,Equity
542176,Aryan Share & Stock Brokers Ltd.,ARYAN,,Financial Services,Financial Services,Equity
542206,NIVAKA FASHIONS LIMITED,NIVAKA,,Consumer Discretionary,Textiles,Equity
542230,Aditya Birla Sun Life Mutual Fund,ABSLNN50ET,,-,-,Equity
542231,Nila Spaces Ltd,NILASPACES,,Consumer Discretionary,Realty,Equity
542232,Shankar Lal Rampal Dye-Chem Limited,SRD,,Commodities,Chemicals,Equity
542233,Trejhara Solutions Limited,TREJHARA,,Information Technology,Information Technology,Equity
542244,Axis Mutual Fund,AXISCCDID,,-,-,Equity
542245,Axis Mutual Fund,AXISCCDGG,,-,-,Equity
542246,Axis Mutual Fund,AXISCCDPD,,-,-,Equity
542247,Axis Mutual Fund,AXISCCGPG,,-,-,Equity
542248,Deccan Health Care Limited,DECCAN,,Healthcare,Healthcare,Equity
542276,Selan Exploration Technology Ltd.,SETLBBPH,,-,-,Equity
542285,Axita Cotton Limited,AXITA,,Consumer Discretionary,Textiles,Equity
542323,KPI Green Energy Limited,KPIGREEN,,Utilities,Power,Equity
542332,Hi-Klass Trading and Investment Limited,HIKLASS,,Financial Services,Financial Services,Equity
542337,Spencer's Retail Limited,SPENCERS,,Consumer Discretionary,Consumer Services,Equity
542351,Gloster Ltd,GLOSTERLTD,,Commodities,Forest Materials,Equity
542367,Xelpmoc Design and Tech Limited,XELPMOC,,Information Technology,Information Technology,Equity
542376,SPA Capital Services Limited,SPACAPS,,Financial Services,Financial Services,Equity
542377,Aar Shyam India Investment Company Limited,AARSHYAM,,Financial Services,Financial Services,Equity
542383,Ritco Logistics Limited,RITCO,,Services,Services,Equity
542400,Persistent Systems Limited,PSLBBPH,,-,-,Equity
542409,Cyient Limited,CYIENTBBPH,,-,-,Equity
542437,Anmol India Limited,ANMOL,,Energy,"Oil, Gas & Consumable Fuels",Equity
542446,Jonjua Overseas Limited,JONJUA,,Services,Services,Equity
542459,Kranti Industries Limited,KRANTI,,Consumer Discretionary,Automobile and Auto Components,Equity
542477,Gleam Fabmat Limited,GLEAM,,Services,Services,Equity
542503,Mahip Industries Limited,MAHIP,,Industrials,Capital Goods,Equity
542513,UTI Mutual Fund,UTISXN50,,-,-,Equity
542524,AMBASSADOR INTRA HOLDINGS LIMITED,AIHL,,Services,Services,Equity
542525,Mazda Ltd.,MAZDALTDBP,,-,-,Equity
542530,Infosys Ltd,INFYBBPH,,-,-,Equity
542544,Jyot International Marketing Limited,JYOTIN,,Financial Services,Financial Services,Equity
542579,Ashapuri Gold Ornament Limited,AGOL,,Consumer Discretionary,Consumer Durables,Equity
542580,Aartech Solonics Limited,AARTECH,,Industrials,Capital Goods,Equity
542592,Humming Bird Education Limited,HBEL,,Consumer Discretionary,Consumer Services,Equity
542599,Roopshri Resorts Limited,ROOPSHRI,,Consumer Discretionary,Consumer Services,Equity
542627,Chandni Machines Limited,CHANDNIMACH,,Services,Services,Equity
542628,Northern Spirits Limited,NSL,,Services,Services,Equity
542641,Cox & Kings Financial Service Limited,CKFSL,,Financial Services,Financial Services,Equity
542653,JINAAM’S DRESS LIMITED,JINAAM,,Consumer Discretionary,Textiles,Equity
542654,V R FILMS & STUDIOS LIMITED,VRFILMS,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
542655,VIKAS LIFECARE LIMITED,VIKASLIFE,,Services,Services,Equity
542666,G. K. P. Printing & Packaging Limited,GKP,,Industrials,Capital Goods,Equity
542667,White Organic Retail Limited,WORL,,Services,Services,Equity
542668,EVANS ELECTRIC LIMITED,EVANS,,Services,Services,Equity
542670,Artemis Electricals and Projects Limited,AEPL,,Industrials,Capital Goods,Equity
542677,Mahesh Developers Limited,MAHESH,,Consumer Discretionary,Realty,Equity
542678,Cian Healthcare Limited,CHCL,,Healthcare,Healthcare,Equity
542679,Dhanashree Electronics Limited,DEL,,Industrials,Capital Goods,Equity
542682,Harish Textile Engineers Limited,HARISH,,Industrials,Capital Goods,Equity
542683,Suich Industries Limited,SUICH,,Telecommunication,Telecommunication,Equity
542684,Prakash Pipes Limited,PPL,,Industrials,Capital Goods,Equity
542685,Digicontent Limited,DGCONTENT,,Consumer Discretionary,"Media, Entertainment & Publication",Equity
542694,Parshva Enterprises Limited,PARSHVA,,Services,Services,Equity
542721,Anand Rayons Limited,ARL,,Consumer Discretionary,Textiles,Equity
542724,Murae Organisor Limited,MURAE,,Healthcare,Healthcare,Equity
542725,SBC EXPORTS LIMITED,SBC,,Consumer Discretionary,Textiles,Equity
542727,City Pulse Multiplex Limited,CPML,,Consumer Discretionary,Consumer Services,Equity
542728,SK International Export Limited,SKIEL,,Consumer Discretionary,Consumer Durables,Equity
542729,DCM NOUVELLE LIMITED,DCMNVL,,Consumer Discretionary,Textiles,Equity
542730,ICICI Prudential Mutual Fund,BANKIETF,,-,-,Equity
542747,Nippon India Mutual Fund,SNXT50BEES,,-,-,Equity
542753,SEACOAST SHIPPING SERVICES LIMITED,SEACOAST,,Services,Services,Equity
542758,ICICI Prudential Mutual Fund,PVTBANIETF,,-,-,Equity
542765,Transpact Enterprises Limited,TRANSPACT,,Healthcare,Healthcare,Equity
542770,Alphalogic Techsys Limited,ALPHALOGIC,,Information Technology,Information Technology,Equity
542771,Novateor Research Laboratories Limited,NOVATEOR,,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
542772,360 ONE WAM LIMITED,360ONE,BSE SmallCapindex,Financial Services,Financial Services,Equity
542773,IIFL CAPITAL SERVICES LIMITED,IIFLCAPS,BSE SmallCapindex,Financial Services,Financial Services,Equity
542774,MUFIN GREEN FINANCE LIMITED,MUFIN,BSE SmallCapindex,Financial Services,Financial Services,Equity
542812,Gujarat Fluorochemicals Limite,FLUOROCHEM,BSE MidCapindex,Commodities,Chemicals,Equity
542830,Indian Railway Catering and To,IRCTC,BSE MidCapindex,Consumer Discretionary,Consumer Services,Equity
542857,Greenpanel Industries Limited,GREENPANEL,BSE SmallCapindex,Consumer Discretionary,Consumer Durables,Equity
542867,CSB Bank Limited,CSBBANK,BSE SmallCapindex,Financial Services,Financial Services,Equity
542904,Ujjivan Small Finance Bank Lim,UJJIVANSFB,BSE SmallCapindex,Financial Services,Financial Services,Equity
542905,Hindware Home Innovation Limit,HINDWAREAP,BSE SmallCapindex,Consumer Discretionary,Consumer Durables,Equity
542907,Prince Pipes and Fittings Limi,PRINCEPIPE,BSE SmallCapindex,Industrials,Capital Goods,Equity
542919,Artemis Medicare Services Limi,ARTEMISMED,BSE SmallCapindex,Healthcare,Healthcare,Equity
542920,SUMITOMO CHEMICAL INDIA LIMITE,SUMICHEM,BSE SmallCapindex,Commodities,Chemicals,Equity
543064,Cohance Lifesciences Limited,COHANCE,BSE SmallCapindex,Healthcare,Healthcare,Equity
543066,SBI CARDS AND PAYMENT SERVICES,SBICARD,BSE LargeCapindex,Financial Services,Financial Services,Equity
543187,HITACHI ENERGY INDIA LIMITED,POWERINDIA,BSE SmallCapindex,Industrials,Capital Goods,Equity
543212,Borosil Limited,BOROLTD,BSE SmallCapindex,Consumer Discretionary,Consumer Durables,Equity
543213,ROSSARI BIOTECH LIMITED,ROSSARI,BSE SmallCapindex,Commodities,Chemicals,Equity
543218,SURATWWALA BUSINESS GROUP LIMI,SBGLP,BSE SmallCapindex,Consumer Discretionary,Realty,Equity
543220,Max Healthcare Institute Limit,MAXHEALTH,BSE SENSEX SIXTYindex,Healthcare,Healthcare,Equity
543227,Happiest Minds Technologies Li,HAPPSTMNDS,BSE SmallCapindex,Information Technology,Information Technology,Equity
543228,Route Mobile Limited,ROUTE,BSE SmallCapindex,Telecommunication,Telecommunication,Equity
543230,ADVAIT ENERGY TRANSITIONS LIMI,ADVAIT,BSE SmallCapindex,Industrials,Capital Goods,Equity
543232,Computer Age Management Servic,CAMS,BSE SmallCapindex,Financial Services,Financial Services,Equity
543235,ANGEL ONE LIMITED,ANGELONE,BSE SmallCapindex,Financial Services,Financial Services,Equity
543237,Mazagon Dock Shipbuilders Limi,MAZDOCK,BSE MidCapindex,Industrials,Capital Goods,Equity
543238,UTI Asset Management Company L,UTIAMC,BSE SmallCapindex,Financial Services,Financial Services,Equity
543240,Likhitha Infrastructure Limite,LIKHITHA,BSE SmallCapindex,Industrials,Construction,Equity
543242,Hemisphere Properties India Li,HEMIPROP,BSE SmallCapindex,Services,Services,Equity
543243,Equitas Small Finance Bank Lim,EQUITASBNK,BSE SmallCapindex,Financial Services,Financial Services,Equity
543245,Gland Pharma Limited,GLAND,BSE MidCapindex,Healthcare,Healthcare,Equity
543248,Restaurant Brands Asia Limited,RBA,BSE SmallCapindex,Consumer Discretionary,Consumer Services,Equity
543249,TARC LIMITED,TARC,BSE SmallCapindex,Consumer Discretionary,Realty,Equity
543252,Fairchem Organics Limited,FAIRCHEMOR,BSE SmallCapindex,Commodities,Chemicals,Equity
543253,Mrs. Bectors Food Specialities,BECTORFOOD,BSE SmallCapindex,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
543254,Antony Waste Handling Cell Lim,AWHCL,BSE SmallCapindex,Utilities,Utilities,Equity
543257,Indian Railway Finance Corpora,IRFC,BSE LargeCapindex,Financial Services,Financial Services,Equity
543258,Indigo Paints Limited,INDIGOPNTS,BSE SmallCapindex,Consumer Discretionary,Consumer Durables,Equity
543259,Home First Finance Company Ind,HOMEFIRST,BSE SmallCapindex,Financial Services,Financial Services,Equity
543260,STOVE KRAFT LIMITED,STOVEKRAFT,BSE SmallCapindex,Consumer Discretionary,Consumer Durables,Equity
543263,SMC Global Securities Limited,SMCGLOBAL,BSE SmallCapindex,Financial Services,Financial Services,Equity
543265,RailTel Corporation of India L,RAILTEL,BSE SmallCapindex,Telecommunication,Telecommunication,Equity
543266,Heranba Industries Limited,HERANBA,BSE SmallCapindex,Commodities,Chemicals,Equity
543270,MTAR Technologies Limited,MTARTECH,BSE SmallCapindex,Industrials,Capital Goods,Equity
543271,Jubilant Ingrevia Limited,JUBLINGREA,BSE SmallCapindex,Commodities,Chemicals,Equity
543275,Anupam Rasayan India Limited,ANURAS,BSE SmallCapindex,Commodities,Chemicals,Equity
543276,Craftsman Automation Limited,CRAFTSMAN,BSE SmallCapindex,Consumer Discretionary,Automobile and Auto Components,Equity
543277,Laxmi Organic Industries Limit,LXCHEM,BSE SmallCapindex,Commodities,Chemicals,Equity
543278,Kalyan Jewellers India Limited,KALYANKJIL,BSE MidCapindex,Consumer Discretionary,Consumer Durables,Equity
543279,Suryoday Small Finance Bank Li,SURYODAY,BSE SmallCapindex,Financial Services,Financial Services,Equity
543280,Nazara Technologies Limited,NAZARA,BSE SmallCapindex,Consumer Discretionary,"Media, Entertainment & Publication",Equity
543283,BARBEQUE-NATION HOSPITALITY LI,BARBEQUE,BSE SmallCapindex,Consumer Discretionary,Consumer Services,Equity
543284,EKI Energy Services Limited,EKI,BSE SmallCapindex,Services,Services,Equity
543287,Macrotech Developers Limited,LODHA,BSE LargeCapindex,Consumer Discretionary,Realty,Equity
543288,Deep Industries Limited,DEEPINDS,BSE SmallCapindex,Energy,"Oil, Gas & Consumable Fuels",Equity
543299,Shyam Metalics and Energy Limi,SHYAMMETL,BSE SmallCapindex,Industrials,Capital Goods,Equity
543300,Sona BLW Precision Forgings Li,SONACOMS,BSE MidCapindex,Consumer Discretionary,Automobile and Auto Components,Equity
543306,Dodla Dairy Limited,DODLA,BSE SmallCapindex,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Equity
543308,Krishna Institute of Medical S,KIMS,BSE SmallCapindex,Healthcare,Healthcare,Equity
543311,India Pesticides Limited,IPL,BSE SmallCapindex,Commodities,Chemicals,Equity
543317,G R Infraprojects Limited,GRINFRA,BSE SmallCapindex,Industrials,Construction,Equity
543318,Clean Science and Technology L,CLEAN,BSE MidCapindex,Commodities,Chemicals,Equity
543320,Eternal Limited,ETERNAL,BSE SENSEXindex,Consumer Discretionary,Consumer Services,Equity
543321,Tatva Chintan Pharma Chem Limi,TATVA,BSE SmallCapindex,Commodities,Chemicals,Equity
543322,ALIVUS LIFE SCIENCES LIMITED,ALIVUS,BSE SmallCapindex,Healthcare,Healthcare,Equity
543325,Rolex Rings Limited,ROLEXRINGS,BSE SmallCapindex,Consumer Discretionary,Automobile and Auto Components,Equity
543328,Krsnaa Diagnostics Limited,KRSNAA,BSE SmallCapindex,Healthcare,Healthcare,Equity
543329,Windlas Biotech Limited,WINDLAS,BSE SmallCapindex,Healthcare,Healthcare,Equity
543330,Devyani International Limited,DEVYANI,BSE SmallCapindex,Consumer Discretionary,Consumer Services,Equity
543331,Meghmani Organics Limited,MOL,BSE SmallCapindex,Commodities,Chemicals,Equity
543332,Epigral Limited,EPIGRAL,BSE SmallCapindex,Commodities,Chemicals,Equity
543333,CarTrade Tech Limited,CARTRADE,BSE SmallCapindex,Consumer Discretionary,Consumer Services,Equity
543334,Nuvoco Vistas Corporation Limi,NUVOCO,BSE SmallCapindex,Commodities,Construction Materials,Equity
543335,Aptus Value Housing Finance In,APTUS,BSE SmallCapindex,Financial Services,Financial Services,Equity
543336,Chemplast Sanmar Limited,CHEMPLASTS,BSE SmallCapindex,Commodities,Chemicals,Equity
543349,ACUTAAS CHEMICALS LIMITED,ACUTAAS,BSE SmallCapindex,Healthcare,Healthcare,Equity
543350,Vijaya Diagnostic Centre Limit,VIJAYA,BSE SmallCapindex,Healthcare,Healthcare,Equity
543358,Sansera Engineering Limited,SANSERA,BSE SmallCapindex,Consumer Discretionary,Automobile and Auto Components,Equity
543367,Paras Defence and Space Techno,PARAS,BSE SmallCapindex,Industrials,Capital Goods,Equity
543374,Aditya Birla Sun Life AMC Limi,ABSLAMC,BSE SmallCapindex,Financial Services,Financial Services,Equity
543384,FSN E-Commerce Ventures Limite,NYKAA,BSE MidCapindex,Consumer Discretionary,Consumer Services,Equity
543386,Fino Payments Bank Limited,FINOPB,BSE SmallCapindex,Financial Services,Financial Services,Equity
543387,S.J.S. Enterprises Limited,SJS,BSE SmallCapindex,Consumer Discretionary,Automobile and Auto Components,Equity
